,tsne1,tsne2,time
E1088_612,14.689645,7.6544347,0.4374553252323088
E1089_506,3.1707473,14.5623865,0.36168691922802
E1090_337,-14.296007,26.888035,0.24088634739099357
E1091_222,-20.748295,44.07944,0.15868477483917084
E1092_13,-14.663815,75.0164,0.009292351679771264
E1093_253,-11.121991,37.596447,0.18084345961401
E1094_1216,19.301697,-12.175468,0.8691922802001429
E1095_705,3.5346425,-9.278906,0.5039313795568263
E1096_361,-13.757932,33.208305,0.2580414581844174
E1097_373,-7.6708093,27.857151,0.2666190135811294
E1098_743,-5.713818,-23.449696,0.5310936383130808
E1099_1066,-4.9132853,-34.453117,0.7619728377412437
E1100_873,27.894958,-18.13955,0.6240171551107935
E1101_1166,-4.672681,-5.2863455,0.8334524660471766
E1102_99,-16.086975,48.203884,0.07076483202287348
E1103_896,33.44894,2.284746,0.640457469621158
E1104_702,11.381654,-24.819477,0.5017869907076483
E1105_1175,36.8409,-4.397773,0.8398856325947105
E1106_525,4.3775196,-50.050144,0.37526804860614726
E1107_203,-30.732925,43.75983,0.1451036454610436
E1108_908,13.167795,-1.8585948,0.6490350250178699
E1109_1000,-5.069445,-34.320168,0.7147962830593281
E1110_320,-13.2287855,35.05638,0.22873481057898498
E1111_357,-7.41039,31.346926,0.2551822730521801
E1112_118,-20.38641,60.827854,0.08434596140100072
E1113_105,-10.091658,45.260113,0.07505360972122944
E1114_1276,8.459574,-9.463782,0.9120800571837027
E1115_320,-18.577772,20.507236,0.22873481057898498
E1116_859,15.344643,-10.117808,0.6140100071479628
E1117_792,28.685204,-32.56597,0.5661186561829878
E1118_185,-25.735004,33.66568,0.1322373123659757
E1119_528,-23.776438,0.3983582,0.3774124374553252
E1120_411,-13.857339,23.767479,0.2937812723373838
E1121_303,-27.221052,37.90043,0.21658327376697642
E1122_985,-11.072845,-4.450324,0.7040743388134382
E1123_736,10.485031,-39.403645,0.5260900643316655
E1124_377,-10.828253,33.302536,0.2694781987133667
E1125_85,-26.163267,54.35629,0.06075768406004289
E1126_122,-18.879326,59.751858,0.08720514653323802
E1127_298,-11.037142,29.943214,0.21300929235167976
E1128_652,5.3035808,-24.442223,0.4660471765546819
E1129_855,30.859755,4.1179066,0.6111508220157256
E1130_900,11.137946,-22.85852,0.6433166547533953
E1131_667,-2.1397552,11.51,0.4767691208005718
E1132_262,-33.111973,31.854525,0.18727662616154395
E1133_176,-11.957266,39.71765,0.12580414581844174
E1134_568,2.2726588,-16.772072,0.40600428877769834
E1135_562,7.752145,-30.595068,0.4017155110793424
E1136_888,16.615725,-18.0279,0.6347390993566834
E1137_277,-8.448986,42.075806,0.19799857040743388
E1138_238,-34.3231,34.68786,0.1701215153681201
E1139_256,-32.129337,38.065674,0.182987848463188
E1140_670,-5.388772,13.754141,0.4789135096497498
E1141_1342,-1.5235311,-29.15919,0.9592566118656183
E1142_843,4.137371,-24.382101,0.6025732666190136
E1143_871,5.091295,-6.648007,0.6225875625446747
E1144_347,-30.697563,32.38094,0.24803431022158684
E1145_1297,-4.94368,-19.790838,0.9270907791279486
E1146_776,24.882742,-37.9277,0.5546819156540386
E1147_563,20.14883,12.114797,0.4024303073624017
E1148_956,29.414686,-41.787712,0.6833452466047176
E1149_870,-10.568038,-23.965944,0.6218727662616155
E1150_919,42.52425,-6.3771276,0.6568977841315226
E1151_1144,20.37725,-9.788205,0.8177269478198713
E1152_950,38.821056,-30.306421,0.6790564689063617
E1153_983,-0.7152502,-19.34577,0.7026447462473195
E1154_1139,-9.677301,-16.06897,0.8141529664045747
E1155_32,-17.465616,67.83564,0.0228734810578985
E1156_124,-15.394001,47.04034,0.08863473909935668
E1157_563,-0.9159256,29.13955,0.4024303073624017
E1158_96,-19.087326,61.562798,0.06862044317369549
E1159_602,-7.800882,7.29613,0.4303073624017155
E1160_310,-8.067448,26.980938,0.2215868477483917
E1161_760,9.951896,-27.97081,0.5432451751250893
E1162_792,7.538371,-33.423992,0.5661186561829878
E1163_397,-12.652258,23.186434,0.28377412437455324
E1164_413,-28.064081,5.9361987,0.2952108649035025
E1165_743,-5.133233,11.358245,0.5310936383130808
E1166_650,1.330096,-37.85017,0.46461758398856323
E1167_982,-11.132017,-43.55444,0.7019299499642602
E1168_45,-15.724755,70.5308,0.032165832737669764
E1169_596,-24.671854,-3.911952,0.4260185847033595
E1170_985,1.0538187,-11.373703,0.7040743388134382
E1171_780,-1.8175699,2.556409,0.557541100786276
E1172_767,-0.11104922,-14.5731535,0.5482487491065047
E1173_147,-11.325442,52.918488,0.10507505360972123
E1174_313,-32.97483,34.21811,0.2237312365975697
E1175_820,20.48776,-17.351448,0.586132952108649
E1176_1034,-13.010741,-25.388613,0.7390993566833453
E1177_552,9.8600025,-19.006638,0.3945675482487491
E1178_573,-19.345432,7.0560412,0.409578270192995
E1179_870,6.2010474,-27.78019,0.6218727662616155
E1180_1130,18.084099,-0.41307816,0.8077197998570408
E1181_1074,10.858939,-10.86072,0.7676912080057183
E1182_300,-19.242704,1.2086136,0.21443888491779842
E1183_643,4.3927917,-21.650782,0.45961401000714797
E1184_445,3.4776816,13.050116,0.318084345961401
E1185_594,-14.966737,-5.222907,0.4245889921372409
E1186_736,19.56899,-19.484587,0.5260900643316655
E1187_423,3.7416482,16.27631,0.3023588277340958
E1188_1101,-0.6690222,-3.7503948,0.7869907076483202
E1189_925,34.38732,-26.041828,0.6611865618298784
E1190_1306,29.482449,-7.137319,0.9335239456754825
E1191_669,7.112056,-47.64108,0.4781987133666905
E1192_1183,25.43219,-22.836864,0.8456040028591851
E1193_225,-26.741348,38.588665,0.16082916368834882
E1194_343,-31.978357,19.41661,0.24517512508934952
E1195_61,-15.561557,63.085396,0.04360257326661901
E1196_1037,14.978088,1.6231782,0.7412437455325233
E1197_755,29.537483,-21.32456,0.5396711937097927
E1198_807,28.100925,4.9509583,0.5768406004288777
E1199_844,4.282164,-49.944195,0.6032880629020729
E1200_193,-24.700117,45.47666,0.13795568263045033
E1201_799,7.0061264,-18.967403,0.5711222301644031
E1202_864,-3.7720902,7.287014,0.6175839885632595
E1203_1144,4.9536076,-22.056694,0.8177269478198713
E1204_209,-20.075354,45.04395,0.14939242315939957
E1205_1269,23.47978,-5.45841,0.9070764832022874
E1206_1328,23.605177,3.0883152,0.9492494639027877
E1207_622,-1.5962551,1.8662872,0.44460328806290206
E1208_512,-21.20317,4.867792,0.365975696926376
E1209_724,33.243782,-3.9034705,0.5175125089349535
E1210_900,6.686972,-4.4295335,0.6433166547533953
E1211_211,-13.975417,54.123886,0.15082201572551823
E1212_324,-26.574087,32.007298,0.2315939957112223
E1213_16,-12.3561945,75.48263,0.01143674052894925
E1214_925,25.427956,-24.456005,0.6611865618298784
E1215_1372,3.0942876,-2.7100616,0.9807005003573981
E1216_778,14.394087,-11.968693,0.5561115082201572
E1217_959,5.4527154,-16.478786,0.6854896354538956
E1218_1014,27.48285,-28.130053,0.7248034310221587
E1219_1234,5.617612,-18.674585,0.8820586132952108
E1220_598,-4.68842,8.550426,0.4274481772694782
E1221_1361,10.239833,-31.772842,0.9728377412437456
E1222_838,-7.7898426,7.1153383,0.5989992852037169
E1223_164,-19.571533,58.37021,0.11722659042172981
E1224_1225,11.512166,-37.3735,0.875625446747677
E1225_1109,-4.0328817,-21.18382,0.7927090779127949
E1226_892,4.74975,-36.15271,0.6375982844889206
E1227_583,-2.5113528,-7.1884685,0.4167262330235883
E1228_1091,-12.768402,-7.7856894,0.779842744817727
E1229_707,18.96492,-25.748837,0.505360972122945
E1230_859,-1.3280189,-11.513147,0.6140100071479628
E1231_1168,-1.1776322,-24.920422,0.8348820586132952
E1232_895,24.242887,-36.42856,0.6397426733380986
E1233_706,24.596077,-15.048418,0.5046461758398856
E1234_87,-13.73309,56.319645,0.062187276626161546
E1235_150,-25.153652,51.87319,0.10721944245889921
E1236_1232,4.588304,-19.636677,0.8806290207290922
E1237_342,-18.303713,19.032738,0.2444603288062902
E1238_851,10.159489,-20.923798,0.6082916368834882
E1239_6,-13.640621,78.25762,0.004288777698355968
E1240_944,6.665991,-40.31534,0.6747676912080057
E1241_743,18.951588,-25.371922,0.5310936383130808
E1242_7,-14.1648655,77.682236,0.005003573981415297
E1243_1172,3.7247417,-5.086477,0.8377412437455325
E1244_960,30.346313,-15.964245,0.686204431736955
E1245_852,9.865562,-26.092014,0.6090064331665476
E1246_847,15.80733,-45.446964,0.6054324517512509
E1247_56,-14.31764,59.349228,0.040028591851322376
E1248_906,-1.4329394,-10.925763,0.6476054324517513
E1249_47,-11.226578,73.31087,0.03359542530378842
E1250_720,11.964938,-22.732586,0.5146533238027162
E1251_1078,-2.5472286,-40.133278,0.7705503931379557
E1252_580,-6.173846,11.532751,0.4145818441744103
E1253_124,-9.6047735,67.20306,0.08863473909935668
E1254_935,26.86449,-22.872692,0.6683345246604717
E1255_1182,-1.6500858,-21.937246,0.8448892065761258
E1256_306,-12.106487,34.222496,0.2187276626161544
E1257_795,-11.306358,-22.090591,0.5682630450321658
E1258_1298,32.38969,-0.068275996,0.9278055754110078
E1259_570,-19.636305,6.9878087,0.40743388134381703
E1260_1167,9.21735,-28.40631,0.8341672623302359
E1261_273,7.0944476,18.248734,0.19513938527519656
E1262_1203,15.276497,10.488173,0.8598999285203717
E1263_920,35.11607,7.3087134,0.6576125804145818
E1264_649,-0.81339437,-6.0432215,0.4639027877055039
E1265_844,5.631712,-32.988674,0.6032880629020729
E1266_337,-25.639189,37.445694,0.24088634739099357
E1267_549,36.603455,3.137007,0.3924231593995711
E1268_196,-16.34829,56.828506,0.1401000714796283
E1269_240,-25.79966,18.70258,0.17155110793423875
E1270_534,-17.317593,6.343648,0.3817012151536812
E1271_757,-1.1495203,-39.32968,0.5411007862759114
E1272_1029,10.558231,-24.831108,0.7355253752680486
E1273_719,6.302794,-31.995676,0.5139385275196569
E1274_261,-14.209637,27.13811,0.18656182987848463
E1275_943,-5.7942343,-0.8860953,0.6740528949249464
E1276_863,28.766865,-25.057934,0.6168691922802001
E1277_516,-9.771887,-7.298426,0.3688348820586133
E1278_201,-29.506283,47.754383,0.14367405289492494
E1279_519,-4.723179,4.763077,0.37097927090779126
E1280_1153,-12.413203,-24.985067,0.8241601143674053
E1281_523,-4.661407,6.8617916,0.3738384560400286
E1282_177,-9.194448,39.31037,0.12651894210150108
E1283_586,15.736656,-7.048213,0.41887062187276625
E1284_444,-29.08309,29.158503,0.3173695496783417
E1285_1149,-7.3161616,-5.372062,0.821300929235168
E1286_248,-16.640308,31.405796,0.17726947819871336
E1287_428,-13.910611,26.198181,0.3059328091493924
E1288_101,-18.901514,66.09158,0.07219442458899214
E1289_1086,-0.95258963,-19.260424,0.7762687634024303
E1290_387,-21.44151,13.077216,0.27662616154395997
E1291_791,-1.9217803,-16.661377,0.5654038598999285
E1292_881,23.757772,-14.892794,0.629735525375268
E1293_668,-2.1220815,-14.605062,0.47748391708363114
E1294_501,20.16916,3.1895623,0.35811293781272335
E1295_129,-15.855255,45.658577,0.09220872051465333
E1296_688,13.974481,-46.559036,0.49177984274481773
E1297_1095,-11.568764,-35.303913,0.7827019299499642
E1298_254,-13.158396,34.179184,0.18155825589706934
E1299_1100,11.03815,-28.834543,0.7862759113652609
E1300_811,-0.24558236,-23.230808,0.5796997855611151
E1301_425,-16.788698,31.33565,0.3037884203002144
E1302_143,-18.3674,44.51872,0.10221586847748391
E1303_113,-21.706127,56.31427,0.08077197998570407
E1304_640,-1.8584633,8.597616,0.45746962115796996
E1305_1256,23.158154,-32.26051,0.8977841315225161
E1306_103,-17.095896,49.863018,0.0736240171551108
E1307_746,15.981138,-0.33934662,0.5332380271622588
E1308_178,-17.651491,56.6908,0.1272337383845604
E1309_375,-23.010689,27.517323,0.268048606147248
E1310_1281,24.299227,-18.342516,0.9156540385989993
E1311_973,-11.976449,-11.750893,0.6954967834167263
E1312_1169,20.722454,-7.856299,0.8355968548963545
E1313_207,-32.163353,37.988823,0.14796283059328091
E1314_798,12.715471,-27.051773,0.5704074338813439
E1315_1038,33.651173,-41.829174,0.7419585418155825
E1316_732,7.601506,-21.717422,0.5232308791994281
E1317_962,18.262896,-12.197392,0.6876340243030736
E1318_23,-12.882508,74.91447,0.016440314510364547
E1319_544,15.326232,13.671028,0.3888491779842745
E1320_31,-13.901355,69.231026,0.02215868477483917
E1321_577,-5.757702,14.571637,0.4124374553252323
E1322_37,-16.23368,68.135796,0.02644746247319514
E1323_753,20.20331,-26.870632,0.538241601143674
E1324_543,-2.8672144,-6.7676177,0.38813438170121517
E1325_1033,7.1419444,-12.244966,0.7383845604002859
E1326_140,-20.416115,53.1387,0.10007147962830593
E1327_1084,0.07164968,-24.835752,0.7748391708363116
E1328_1309,19.516115,-20.457874,0.9356683345246605
E1329_1380,2.6610873,-22.243732,0.9864188706218727
E1330_57,-22.413635,69.688805,0.0407433881343817
E1331_204,-9.351445,43.99084,0.14581844174410294
E1332_541,-5.2384763,-32.839767,0.3867047891350965
E1333_1050,-8.990446,-40.152863,0.7505360972122945
E1334_1349,3.5681665,-23.634861,0.9642601858470335
E1335_212,-21.59435,42.6304,0.15153681200857755
E1336_1137,8.94664,-18.576159,0.812723373838456
E1337_1127,14.882616,-14.541964,0.8055754110078628
E1338_635,18.284271,-1.684319,0.45389563974267333
E1339_968,10.691491,-13.730962,0.6919228020014296
E1340_962,3.0383978,-34.31229,0.6876340243030736
E1341_1340,-25.94387,-5.962789,0.9578270192994996
E1342_452,-32.180794,26.184324,0.32308791994281627
E1343_1324,-0.82371676,5.0003653,0.9463902787705504
E1344_667,14.957704,-5.203403,0.4767691208005718
E1345_405,-22.431097,15.09861,0.2894924946390279
E1346_942,42.045628,-14.945783,0.6733380986418871
E1347_1379,24.42117,-5.776399,0.9857040743388135
E1348_1185,15.759058,-32.25384,0.8470335954253038
E1349_1381,4.495764,-36.236565,0.9871336669049321
E1350_776,-1.5879565,-27.583918,0.5546819156540386
E1351_407,-2.9630961,4.4414153,0.2909220872051465
E1352_135,-10.0860815,62.428745,0.09649749821300929
E1353_744,8.583867,-4.715176,0.5318084345961401
E1354_464,-26.409485,14.156402,0.3316654753395282
E1355_789,27.370121,-15.31757,0.5639742673338098
E1356_958,15.255191,-8.703809,0.6847748391708363
E1357_186,-30.60044,43.664036,0.13295210864903503
E1358_267,-20.460197,27.34942,0.1908506075768406
E1359_611,-16.53692,-15.779034,0.4367405289492495
E1360_1253,24.6548,-36.05671,0.8956397426733381
E1361_913,20.843761,-47.597534,0.6526090064331665
E1362_1061,13.589835,-40.57217,0.7583988563259471
E1363_577,-28.4572,11.620057,0.4124374553252323
E1364_1081,19.65234,-4.4364696,0.7726947819871337
E1365_1202,-14.424174,-30.944216,0.8591851322373124
E1366_1154,0.08452865,-14.317005,0.8248749106504646
E1367_1204,44.74137,-24.004135,0.860614724803431
E1368_893,-16.650232,-14.123549,0.63831308077198
E1369_720,19.467035,9.02177,0.5146533238027162
E1370_1235,17.733479,-22.08921,0.8827734095782702
E1371_624,-5.677183,7.388255,0.44603288062902074
E1372_631,13.097906,-23.720894,0.451036454610436
E1373_41,-19.838486,68.239174,0.029306647605432452
E1374_618,18.043898,-17.504936,0.44174410293066474
E1375_812,-12.016713,-13.872586,0.5804145818441744
E1376_1217,9.578407,-41.1926,0.8699070764832023
E1377_1269,12.914779,-6.3949013,0.9070764832022874
E1378_603,-18.453293,4.09253,0.43102215868477484
E1379_504,-1.0845692,33.19727,0.36025732666190136
E1380_1147,1.3206977,-26.859625,0.8198713366690493
E1381_216,-26.16232,23.69507,0.15439599714081487
E1382_1096,11.524121,-20.159506,0.7834167262330236
E1383_493,-5.8003273,11.797082,0.35239456754824877
E1384_952,19.609709,-22.542198,0.6804860614724804
E1385_1116,3.8494637,-20.61583,0.7977126518942101
E1386_574,8.999636,6.139187,0.41029306647605435
E1387_1337,-9.781031,-11.434491,0.9556826304503216
E1388_52,-18.85038,67.47166,0.03716940671908506
E1389_47,-12.86254,69.06098,0.03359542530378842
E1390_373,-30.578606,9.903983,0.2666190135811294
E1391_1215,0.47850612,-16.9524,0.8684774839170837
E1392_342,-23.818287,23.69535,0.2444603288062902
E1393_1082,3.3762689,-20.732733,0.773409578270193
E1394_420,-18.032846,18.67567,0.3002144388849178
E1395_618,-26.004766,10.121454,0.44174410293066474
E1396_890,18.221045,-12.929161,0.636168691922802
E1397_1137,25.306353,-31.573284,0.812723373838456
E1398_739,-5.5582237,-36.626812,0.5282344531808435
E1399_981,-6.5880585,-40.470203,0.7012151536812009
E1400_1137,22.77019,5.0451355,0.812723373838456
E1401_502,0.5567768,17.054953,0.3588277340957827
E1402_1112,18.327858,-31.346228,0.7948534667619729
E1403_1314,20.401789,-37.496128,0.9392423159399571
E1404_257,-25.01187,23.03977,0.1837026447462473
E1405_485,-12.580337,13.128716,0.34667619728377413
E1406_1357,7.8548775,-42.179356,0.9699785561115082
E1407_753,-1.2727722,-4.919651,0.538241601143674
E1408_1095,15.598299,-35.404408,0.7827019299499642
E1409_1317,6.0556245,-13.061888,0.9413867047891351
E1410_631,20.076056,-1.7938063,0.451036454610436
E1411_408,-14.25469,16.008986,0.2916368834882059
E1412_106,-21.526892,53.731007,0.07576840600428877
E1413_399,-26.156525,14.130101,0.2852037169406719
E1414_80,-22.274834,50.314613,0.057183702644746245
E1415_468,-24.141909,12.609141,0.33452466047176554
E1416_1165,17.206602,-24.171476,0.8327376697641172
E1417_1309,-28.31481,17.281593,0.9356683345246605
E1418_1115,17.66872,-20.05129,0.7969978556111508
E1419_226,-25.240952,43.15975,0.16154395997140814
E1420_1320,12.711864,-16.890207,0.9435310936383131
E1421_217,-33.552097,33.104927,0.15511079342387418
E1422_1129,-0.32136428,-14.71257,0.8070050035739814
E1423_1320,-23.105812,-5.39038,0.9435310936383131
E1424_1064,25.528149,-27.420776,0.7605432451751251
E1425_180,-18.095657,48.634563,0.12866333095067906
E1426_1267,13.020392,-25.27621,0.9056468906361687
E1427_622,-4.9600434,11.445855,0.44460328806290206
E1428_409,-15.289929,12.517648,0.2923516797712652
E1429_1281,24.83069,-29.140629,0.9156540385989993
E1430_474,-7.386819,11.322622,0.3388134381701215
E1431_930,-1.0336326,-19.048447,0.6647605432451751
E1432_584,33.63699,-31.595194,0.4174410293066476
E1433_959,-13.483671,-5.5908604,0.6854896354538956
E1434_320,-14.009521,18.821882,0.22873481057898498
E1435_5,-13.6763935,78.09153,0.0035739814152966403
E1436_1271,-1.1159264,-32.501827,0.908506075768406
E1437_590,16.742775,-13.821778,0.42172980700500357
E1438_38,-16.206436,62.64697,0.027162258756254467
E1439_801,18.34463,-11.947986,0.5725518227305219
E1440_455,-10.921304,21.076862,0.3252323087919943
E1441_1292,20.435171,-35.327507,0.9235167977126519
E1442_1322,14.828344,-7.868308,0.9449606862044317
E1443_1134,5.5741177,-42.93884,0.810578984989278
E1444_771,8.30675,-11.973389,0.5511079342387419
E1445_1348,-4.908664,3.127344,0.9635453895639743
E1446_1371,3.3108828,-28.28227,0.9799857040743388
E1447_389,-10.836212,25.113848,0.2780557541100786
E1448_265,-11.096499,37.650368,0.18942101501072195
E1449_681,-7.72849,-24.246048,0.4867762687634024
E1450_691,-22.886665,4.2019715,0.49392423159399573
E1451_878,-11.679556,-35.06284,0.6275911365260901
E1452_1317,8.459635,-3.014308,0.9413867047891351
E1453_442,-23.040058,-5.2288103,0.315939957112223
E1454_1264,4.747107,-15.840415,0.9035025017869907
E1455_1310,31.223225,-32.720833,0.9363831308077198
E1456_826,11.694606,-41.45241,0.590421729807005
E1457_30,-19.051886,73.57164,0.021443888491779844
E1458_63,-19.949184,67.38338,0.04503216583273767
E1459_895,16.280869,-47.403008,0.6397426733380986
E1460_629,10.369459,-6.9653177,0.4496068620443174
E1461_93,-21.310154,54.00809,0.06647605432451752
E1462_957,-6.318763,-18.653955,0.684060042887777
E1463_1016,26.80818,-28.362585,0.7262330235882773
E1464_11,-13.975384,76.056595,0.007862759113652609
E1465_1100,28.342064,-9.901239,0.7862759113652609
E1466_556,11.378875,6.535613,0.39742673338098644
E1467_1009,30.493256,-45.774227,0.7212294496068621
E1468_24,-14.045849,72.97686,0.017155110793423873
E1469_936,16.616596,-4.7859707,0.6690493209435311
E1470_292,-9.384213,38.268066,0.2087205146533238
E1471_398,-8.669731,27.224976,0.28448892065761255
E1472_1204,6.7354445,-5.0615387,0.860614724803431
E1473_1254,16.093988,-41.474285,0.8963545389563974
E1474_49,-16.00872,63.135883,0.035025017869907075
E1475_1175,21.375904,-6.000951,0.8398856325947105
E1476_1260,24.104221,3.1027756,0.9006433166547534
E1477_609,7.7578573,-42.817554,0.4353109363831308
E1478_439,-8.094095,22.537504,0.31379556826304505
E1479_1172,7.9915023,-50.727448,0.8377412437455325
E1480_960,7.331542,-26.338842,0.686204431736955
E1481_342,-28.439013,11.922546,0.2444603288062902
E1482_46,-14.255466,59.31758,0.032880629020729094
E1483_377,-19.7659,17.094345,0.2694781987133667
E1484_392,-24.701977,12.783708,0.2802001429592566
E1485_1174,-1.6871449,-44.715714,0.8391708363116511
E1486_1143,16.824205,-16.842913,0.8170121515368121
E1487_633,-1.6792369,-29.937872,0.4524660471765547
E1488_1051,33.59102,-19.879333,0.7512508934953538
E1489_399,-9.725833,21.74319,0.2852037169406719
E1490_739,-22.205997,-25.564003,0.5282344531808435
E1491_439,-3.3649921,31.368876,0.31379556826304505
E1492_791,-6.8177958,3.5029087,0.5654038598999285
E1493_495,-5.428694,-12.302002,0.3538241601143674
E1494_472,20.61251,-2.829288,0.33738384560400286
E1495_785,-19.603678,-16.36574,0.5611150822015726
E1496_200,-30.907282,37.0765,0.14295925661186562
E1497_1042,10.07017,-43.943386,0.7448177269478199
E1498_610,-26.912994,14.097664,0.43602573266619016
E1499_567,-11.275847,18.589085,0.405289492494639
E1500_997,36.302883,-34.40288,0.7126518942101501
E1501_1011,23.845055,3.038516,0.7226590421729807
E1502_1344,10.608667,-33.679302,0.9606862044317369
E1503_1032,25.97137,-1.3469965,0.7376697641172266
E1504_432,-31.621992,7.0895996,0.30879199428162973
E1505_979,-11.249551,-44.214207,0.6997855611150822
E1506_11,-14.963692,76.880806,0.007862759113652609
E1507_368,-12.489237,25.120699,0.26304503216583275
E1508_188,-16.831263,39.21132,0.1343817012151537
E1509_355,-28.970852,14.92622,0.2537526804860615
E1510_224,-20.863121,45.762993,0.1601143674052895
E1511_675,-14.379932,-5.1234293,0.48248749106504646
E1512_1214,18.423862,-26.98172,0.8677626876340243
E1513_710,5.4313745,-13.9304695,0.507505360972123
E1514_797,-4.8307714,-26.886623,0.5696926375982845
E1515_26,-13.266102,73.54607,0.01858470335954253
E1516_1370,-14.488656,-24.133623,0.9792709077912795
E1517_98,-9.269823,62.447308,0.07005003573981415
E1518_55,-15.487556,64.126755,0.039313795568263046
E1519_10,-14.595365,78.63414,0.007147962830593281
E1520_396,-19.669678,3.1557913,0.2830593280914939
E1521_1032,7.9427676,-1.758806,0.7376697641172266
E1522_131,-20.83219,60.744278,0.09363831308077197
E1523_948,23.281979,-10.500335,0.677626876340243
E1524_243,-27.051222,43.815403,0.17369549678341673
E1525_373,-4.3302364,24.514526,0.2666190135811294
E1526_1265,8.886554,-38.634792,0.90421729807005
E1527_171,-21.584854,43.43457,0.1222301644031451
E1528_879,10.000947,-17.471775,0.6283059328091494
E1529_793,14.460192,-7.217655,0.5668334524660472
E1530_368,-28.5803,12.31026,0.26304503216583275
E1531_645,1.7867585,-6.9901476,0.4610436025732666
E1532_1206,-14.630524,-9.089683,0.8620443173695497
E1533_580,-29.170704,-4.151551,0.4145818441744103
E1534_270,-17.957655,15.943103,0.19299499642601858
E1535_1188,13.253308,-43.360928,0.8491779842744818
E1536_1177,21.993288,-35.662285,0.8413152251608291
E1537_370,-14.777868,26.767508,0.2644746247319514
E1538_292,-26.223791,34.321716,0.2087205146533238
E1539_625,12.179646,15.656846,0.44674767691208006
E1540_834,18.79868,-23.697357,0.5961401000714797
E1541_44,-17.208519,77.89042,0.031451036454610434
E1542_160,-14.488412,50.302345,0.11436740528949249
E1543_926,-14.659144,-27.98898,0.6619013581129378
E1544_1170,20.792162,-7.6551137,0.8363116511794139
E1545_1308,4.375315,0.0060930206,0.9349535382416011
E1546_361,-27.833654,4.3744974,0.2580414581844174
E1547_631,-4.8087015,-7.3601832,0.451036454610436
E1548_1302,12.630161,-38.887478,0.9306647605432452
E1549_616,-21.411184,2.9941323,0.4403145103645461
E1550_816,12.342592,-26.41898,0.5832737669764118
E1551_1237,16.532444,-9.349102,0.8842030021443888
E1552_4,-13.0896635,78.103874,0.0028591851322373124
E1553_1152,-7.687525,-40.670197,0.823445318084346
E1554_1254,16.939173,-19.64601,0.8963545389563974
E1555_479,-17.18451,22.804827,0.34238741958541813
E1556_1288,0.9693974,-41.068645,0.9206576125804146
E1557_628,27.822744,-6.6488338,0.44889206576125806
E1558_944,12.989284,-13.743582,0.6747676912080057
E1559_343,-12.694157,25.842318,0.24517512508934952
E1560_648,8.836093,-38.68663,0.4631879914224446
E1561_1207,23.853855,-24.8851,0.862759113652609
E1562_632,29.10237,-22.05423,0.4517512508934953
E1563_219,-9.502833,37.434006,0.15654038598999284
E1564_903,23.819704,-13.308037,0.6454610436025733
E1565_937,5.8457813,-25.816397,0.6697641172265905
E1566_150,-27.162437,51.774582,0.10721944245889921
E1567_1293,32.078815,-17.165514,0.9242315939957112
E1568_493,-1.5951161,34.01086,0.35239456754824877
E1569_332,-22.476223,40.767246,0.23731236597569694
E1570_1237,14.813865,-14.6319895,0.8842030021443888
E1571_715,-3.6157165,6.4738,0.5110793423874196
E1572_89,-12.212266,55.774185,0.0636168691922802
E1573_812,-2.1121082,-3.1909468,0.5804145818441744
E1574_1286,23.61638,-22.492243,0.9192280200142959
E1575_1034,-12.919766,-26.358284,0.7390993566833453
E1576_428,-6.7012267,22.524082,0.3059328091493924
E1577_187,-8.93805,35.555313,0.13366690493209435
E1578_33,-17.725748,69.47205,0.023588277340957826
E1579_1303,-1.7543521,-8.3806715,0.9313795568263045
E1580_1125,8.384486,-7.543755,0.8041458184417442
E1581_1279,-3.0265517,-24.844797,0.9142244460328807
E1582_843,17.067535,-7.91391,0.6025732666190136
E1583_401,-6.2067585,24.53174,0.28663330950679056
E1584_496,6.4764867,-0.6093084,0.3545389563974267
E1585_1200,21.48877,-16.34865,0.8577555396711937
E1586_69,-16.010681,62.195614,0.04932094353109364
E1587_130,-19.04297,56.41037,0.09292351679771266
E1588_403,-29.516388,19.192781,0.28806290207290924
E1589_593,14.619295,-4.04248,0.42387419585418157
E1590_508,-29.44414,26.641275,0.3631165117941387
E1591_201,-18.399765,21.882996,0.14367405289492494
E1592_899,11.508543,-21.642796,0.6426018584703359
E1593_767,9.691262,-13.138737,0.5482487491065047
E1594_1298,21.500364,-31.214039,0.9278055754110078
E1595_968,30.878267,-17.299232,0.6919228020014296
E1596_1238,36.86984,-4.3614974,0.8849177984274482
E1597_17,-13.891613,74.881676,0.012151536812008578
E1598_1253,23.393778,-27.200687,0.8956397426733381
E1599_170,-17.99355,55.433823,0.12151536812008577
E1600_346,-28.012941,33.927555,0.24731951393852752
E1601_106,-16.162668,52.73297,0.07576840600428877
E1602_984,36.598953,3.1344683,0.7033595425303788
E1603_1265,19.429253,-19.371992,0.90421729807005
E1604_1067,-8.065805,-23.210505,0.7626876340243031
E1605_595,-12.137336,10.701924,0.4253037884203002
E1606_469,-12.758008,-38.75233,0.33523945675482486
E1607_134,-15.135031,56.86379,0.09578270192994996
E1608_918,27.075777,-9.898938,0.6561829878484632
E1609_476,-13.965023,16.223501,0.3402430307362402
E1610_1030,25.22444,-27.019384,0.7362401715511079
E1611_632,11.528182,-33.75501,0.4517512508934953
E1612_601,7.0118866,-26.872211,0.4295925661186562
